room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
16724865,1188,48779243,Private room,,San Francisco,,Western Addition,1,0.0,2,1.0,,90.0,,2017-05-05 12:48:04.442094,37.773,-122.430737,0101000020E6100000560BEC31919B5EC06DE7FBA9F1E24240
4311670,1188,3228078,Private room,,San Francisco,,Noe Valley,24,5.0,1,1.0,,95.0,,2017-05-05 12:48:04.432053,37.752972,-122.427247,0101000020E61000001A14CD03589B5EC0E066F16261E04240
9333167,1188,9834213,Private room,,San Francisco,,South of Market,0,0.0,2,1.0,,100.0,,2017-05-05 12:48:04.425800,37.774863,-122.402233,0101000020E6100000CE177B2FBE995EC0B3F0F5B52EE34240
8541515,1188,1472389,Private room,,San Francisco,,Mission,5,4.5,2,1.0,,90.0,,2017-05-05 12:48:04.423015,37.756491,-122.414454,0101000020E610000092EC116A869A5EC0F25B74B2D4E04240
12472335,1188,3838854,Private room,,San Francisco,,Western Addition,2,0.0,1,1.0,,85.0,,2017-05-05 12:48:04.408534,37.774793,-122.4312,0101000020E61000004182E2C7989B5EC0BA15C26A2CE34240
644948,1188,3228078,Private room,,San Francisco,,Noe Valley,126,5.0,1,1.0,,100.0,,2017-05-05 12:48:02.812705,37.753106,-122.426732,0101000020E6100000070ABC934F9B5EC0F03504C765E04240
7198666,1188,6947364,Private room,,San Francisco,,Western Addition,6,4.5,1,1.0,,99.0,,2017-05-05 12:48:02.807877,37.777907,-122.430242,0101000020E610000067D7BD15899B5EC02C2AE27492E34240
14029901,1188,2048437,Private room,,San Francisco,,Castro/Upper Market,24,5.0,2,1.0,,99.0,,2017-05-05 12:48:02.784407,37.757423,-122.437412,0101000020E610000030B8E68EFE9B5EC07E1EA33CF3E04240
13375752,1188,75980345,Private room,,San Francisco,,Mission,3,5.0,2,1.0,,100.0,,2017-05-05 12:48:01.495026,37.757458,-122.423136,0101000020E6100000A87004A9149B5EC0FA0B3D62F4E04240
11947606,1188,5527212,Private room,,San Francisco,,Mission,0,0.0,2,1.0,,85.0,,2017-05-05 12:48:00.162720,37.759935,-122.420558,0101000020E61000008E041A6CEA9A5EC0FA0AD28C45E14240
12208792,1188,6517944,Private room,,San Francisco,,Western Addition,1,0.0,1,1.0,,90.0,,2017-05-05 12:47:57.556802,37.772603,-122.434252,0101000020E61000003F8EE6C8CA9B5EC04FE5B4A7E4E24240
10660277,1188,4328064,Private room,,San Francisco,,Mission,7,5.0,1,1.0,,95.0,,2017-05-05 12:47:52.278376,37.767401,-122.422466,0101000020E6100000016BD5AE099B5EC077F52A323AE24240
15568735,1188,644937,Private room,,San Francisco,,Mission,8,4.0,2,1.0,,100.0,,2017-05-05 12:47:51.012732,37.764473,-122.420689,0101000020E61000005D328E91EC9A5EC067D65240DAE14240
14383794,1188,4822822,Private room,,San Francisco,,Potrero Hill,2,0.0,2,1.0,,90.0,,2017-05-05 12:47:45.891020,37.752604,-122.397598,0101000020E61000001FBDE13E72995EC05D6BEF5355E04240
10517359,1188,24013240,Private room,,San Francisco,,South of Market,0,0.0,2,1.0,,88.0,,2017-05-05 12:47:45.883093,37.777373,-122.396611,0101000020E6100000F78E1A1362995EC08EE55DF580E34240
10813523,1188,10293799,Private room,,San Francisco,,South of Market,15,4.0,1,1.0,,95.0,,2017-05-05 12:47:45.878769,37.782056,-122.396549,0101000020E6100000BC900E0F61995EC0FED137691AE44240
16961807,1188,45541248,Private room,,San Francisco,,South of Market,2,0.0,1,1.0,,100.0,,2017-05-05 12:47:45.874243,37.777698,-122.396885,0101000020E610000078D1579066995EC01215AA9B8BE34240
18373714,1188,12800886,Private room,,San Francisco,,South of Market,0,0.0,2,1.0,,95.0,,2017-05-05 12:47:44.942262,37.772975,-122.390963,0101000020E61000008CBCAC8905995EC014D044D8F0E24240
13418018,1188,18943381,Private room,,San Francisco,,Downtown/Civic Center,0,0.0,2,1.0,,100.0,,2017-05-05 12:47:42.225455,37.780342,-122.423389,0101000020E61000001D1F2DCE189B5EC0FDD8243FE2E34240
564074,1188,528745,Private room,,San Francisco,,Western Addition,7,5.0,2,1.0,,99.0,,2017-05-05 12:47:42.222509,37.78713,-122.446204,0101000020E61000000AD6389B8E9C5EC0A9D903ADC0E44240
10056082,1188,32445056,Private room,,San Francisco,,Western Addition,0,0.0,2,1.0,,99.0,,2017-05-05 12:47:42.214658,37.781335,-122.427966,0101000020E6100000327381CB639B5EC02E1C08C902E44240
14123063,1188,5553008,Private room,,San Francisco,,Western Addition,1,0.0,2,1.0,,100.0,,2017-05-05 12:47:40.743720,37.779607,-122.432449,0101000020E6100000070C923EAD9B5EC0C85D8429CAE34240
11640575,1188,32878093,Private room,,San Francisco,,Downtown/Civic Center,0,0.0,2,1.0,,100.0,,2017-05-05 12:47:40.739163,37.785466,-122.406453,0101000020E61000001C977153039A5EC05A0F5F268AE44240
17714457,1188,120740831,Private room,,San Francisco,,Downtown/Civic Center,1,0.0,2,1.0,,100.0,,2017-05-05 12:47:39.441190,37.786245,-122.413045,0101000020E6100000AFB14B546F9A5EC05FD218ADA3E44240
13603490,1188,1671567,Private room,,San Francisco,,Pacific Heights,1,0.0,2,1.0,,85.0,,2017-05-05 12:47:34.399891,37.791348,-122.435925,0101000020E610000090A0F831E69B5EC0A4E029E44AE54240
11303918,1188,59089279,Private room,,San Francisco,,Mission,0,0.0,2,1.0,,100.0,,2017-05-05 12:47:27.385793,37.762304,-122.417065,0101000020E610000099D36531B19A5EC014CE6E2D93E14240
15624763,1188,19389804,Private room,,San Francisco,,Downtown/Civic Center,0,0.0,1,1.0,,96.0,,2017-05-05 12:47:27.379520,37.777316,-122.419116,0101000020E6100000BE4EEACBD29A5EC02A5437177FE34240
44323,1188,126975,Private room,,San Francisco,,Mission,227,5.0,2,1.0,,99.0,,2017-05-05 12:47:27.369468,37.758152,-122.420152,0101000020E610000056D636C5E39A5EC0D1B2EE1F0BE14240
8869579,1188,2375192,Private room,,San Francisco,,Mission,2,0.0,2,1.0,,100.0,,2017-05-05 12:47:27.366228,37.770878,-122.42349,0101000020E6100000B70BCD751A9B5EC05B9A5B21ACE24240
14655591,1188,91026770,Private room,,San Francisco,,Mission,0,0.0,2,1.0,,88.0,,2017-05-05 12:47:27.356866,37.769288,-122.421465,0101000020E610000027DA5548F99A5EC0469A780778E24240
276072,1188,738203,Private room,,San Francisco,,Mission,30,5.0,1,1.0,,95.0,,2017-05-05 12:47:25.887076,37.768331,-122.42592,0101000020E610000097ADF545429B5EC062C092AB58E24240
8594468,1188,2033141,Private room,,San Francisco,,Mission,7,5.0,2,1.0,,99.0,,2017-05-05 12:47:25.871543,37.767605,-122.418906,0101000020E610000049861C5BCF9A5EC0809F71E140E24240
4493744,1188,10397646,Private room,,San Francisco,,Western Addition,24,4.5,1,1.0,,95.0,,2017-05-05 12:47:24.565700,37.778363,-122.439888,0101000020E6100000C879FF1F279C5EC04EB51666A1E34240
15568604,1188,644937,Private room,,San Francisco,,Mission,6,4.0,2,1.0,,100.0,,2017-05-05 12:47:24.547342,37.76345,-122.420924,0101000020E61000007F86376BF09A5EC0CB10C7BAB8E14240
10914116,1188,22303418,Private room,,San Francisco,,Western Addition,1,0.0,1,1.0,,95.0,,2017-05-05 12:47:24.544083,37.771135,-122.432044,0101000020E6100000B79BE09BA69B5EC086E63A8DB4E24240
9776134,1188,1491461,Private room,,San Francisco,,Mission,6,5.0,2,1.0,,95.0,,2017-05-05 12:47:23.056369,37.770379,-122.422252,0101000020E6100000EBAA402D069B5EC0394371C79BE24240
115903,1188,576368,Private room,,San Francisco,,Mission,48,5.0,2,1.0,,90.0,,2017-05-05 12:47:23.047296,37.761721,-122.423035,0101000020E61000000E846401139B5EC095D6DF1280E14240
8084588,1188,1513009,Private room,,San Francisco,,South of Market,0,0.0,1,1.0,,100.0,,2017-05-05 12:47:21.662306,37.776463,-122.409112,0101000020E6100000AC1919E42E9A5EC0EBC6BB2363E34240
9776467,1188,21347472,Private room,,San Francisco,,South of Market,1,0.0,2,1.0,,99.0,,2017-05-05 12:47:21.645868,37.773976,-122.403485,0101000020E61000004DDBBFB2D2995EC0C7F143A511E34240
13210201,1188,8555260,Private room,,San Francisco,,South of Market,0,0.0,2,1.0,,100.0,,2017-05-05 12:47:21.641962,37.778199,-122.410315,0101000020E6100000BA83D899429A5EC0D4635B069CE34240
10996390,1188,25343462,Private room,,San Francisco,,South of Market,3,4.5,2,1.0,,99.0,,2017-05-05 12:47:20.239645,37.774515,-122.404084,0101000020E61000008F352383DC995EC077A1B94E23E34240
11016886,1188,57168434,Private room,,San Francisco,,South of Market,0,0.0,2,1.0,,100.0,,2017-05-05 12:47:20.233512,37.779245,-122.406904,0101000020E6100000242713B70A9A5EC02849D74CBEE34240
12345672,1188,4955646,Private room,,San Francisco,,South of Market,1,0.0,2,1.0,,100.0,,2017-05-05 12:47:18.370938,37.777426,-122.412502,0101000020E610000037E2C96E669A5EC0B187F6B182E34240
11872179,1188,63296313,Private room,,San Francisco,,Potrero Hill,17,5.0,2,1.0,,95.0,,2017-05-05 12:47:18.349965,37.759147,-122.392727,0101000020E610000065506D7022995EC0A2ED98BA2BE14240
9530845,1188,35315020,Private room,,San Francisco,,South of Market,0,0.0,2,1.0,,85.0,,2017-05-05 12:47:16.907506,37.779401,-122.411999,0101000020E610000005BF0D315E9A5EC01FBC7669C3E34240
3712146,1188,18943381,Private room,,San Francisco,,Downtown/Civic Center,1,0.0,2,1.0,,100.0,,2017-05-05 12:47:14.314728,37.780047,-122.416898,0101000020E610000024F1F274AE9A5EC0E52B8194D8E34240
7565515,1188,10764631,Private room,,San Francisco,,Mission,1,0.0,1,1.0,,85.0,,2017-05-05 12:47:13.776381,37.766491,-122.406585,0101000020E6100000D482177D059A5EC0D4D688601CE24240
6880336,1188,3492898,Private room,,San Francisco,,South of Market,3,4.0,2,1.0,,90.0,,2017-05-05 12:47:12.260507,37.779285,-122.407103,0101000020E6100000A0C6BDF90D9A5EC0B6A1629CBFE34240
15209750,1188,39770037,Private room,,San Francisco,,South of Market,0,0.0,1,1.0,,100.0,,2017-05-05 12:47:12.255474,37.772708,-122.393759,0101000020E61000005DE0F25833995EC0C5AD8218E8E24240
7399972,1188,12194756,Private room,,San Francisco,,South of Market,4,5.0,2,1.0,,95.0,,2017-05-05 12:47:11.294249,37.773672,-122.396233,0101000020E61000002426A8E15B995EC05BEA20AF07E34240
7903543,1188,2585773,Private room,,San Francisco,,South of Market,12,5.0,1,1.0,,89.0,,2017-05-05 12:47:09.030702,37.776463,-122.408052,0101000020E610000050C422861D9A5EC0EBC6BB2363E34240
16872797,1188,32363478,Private room,,San Francisco,,Diamond Heights,24,5.0,2,1.0,,90.0,,2017-05-05 12:45:08.422663,37.74529,-122.446808,0101000020E6100000D6E59480989C5EC09604A8A965DF4240
748222,1188,516404,Private room,,San Francisco,,Mission,404,5.0,3,1.0,,100.0,,2017-05-05 12:45:08.414181,37.756212,-122.415546,0101000020E6100000F4FE3F4E989A5EC0DF6B088ECBE04240
6080799,1188,15672384,Private room,,San Francisco,,Outer Sunset,21,5.0,2,1.0,,90.0,,2017-05-05 12:45:06.978777,37.746713,-122.506679,0101000020E61000007BA4C16D6DA05EC0C03FA54A94DF4240
12930338,1188,70980027,Private room,,San Francisco,,Outer Sunset,49,5.0,3,1.0,,85.0,,2017-05-05 12:45:06.969417,37.753708,-122.487781,0101000020E61000000DA7CCCD379F5EC0E65DF58079E04240
2802418,1188,13923854,Private room,,San Francisco,,Outer Richmond,132,5.0,2,1.0,,81.0,,2017-05-05 12:45:06.963721,37.773467,-122.499008,0101000020E6100000501C40BFEF9F5EC082C476F700E34240
13191964,1188,61591315,Private room,,San Francisco,,Ocean View,96,5.0,2,1.0,,94.0,,2017-05-05 12:45:05.390313,37.719032,-122.47114,0101000020E610000099F56228279E5EC08463963D09DC4240
2178509,1188,11111526,Private room,,San Francisco,,Bernal Heights,229,5.0,2,1.0,,95.0,,2017-05-05 12:45:05.387330,37.741277,-122.421547,0101000020E610000086AE44A0FA9A5EC074232C2AE2DE4240
7025922,1188,1445666,Private room,,San Francisco,,Mission,1,0.0,1,1.0,,97.0,,2017-05-05 12:45:05.382563,37.755229,-122.415658,0101000020E6100000871403249A9A5EC0D2FE0758ABE04240
16362304,1188,36381578,Private room,,San Francisco,,Seacliff,9,5.0,2,1.0,,85.0,,2017-05-05 12:45:05.373715,37.779841,-122.505483,0101000020E6100000C66B5ED559A05EC03B8A73D4D1E34240
6661783,1188,31176338,Private room,,San Francisco,,North Beach,0,0.0,2,1.0,,100.0,,2017-05-05 12:45:02.806992,37.801285,-122.41051,0101000020E6100000952BBCCB459A5EC03FE3C28190E64240
12340989,1188,7107599,Private room,,San Francisco,,Nob Hill,1,0.0,1,1.0,,100.0,,2017-05-05 12:45:02.793234,37.794507,-122.413326,0101000020E61000008925E5EE739A5EC0B7B8C667B2E54240
4768667,1188,24164868,Private room,,San Francisco,,Nob Hill,3,4.5,2,1.0,,100.0,,2017-05-05 12:45:01.766688,37.791799,-122.418576,0101000020E6100000FEB8FDF2C99A5EC0B4006DAB59E54240
5750941,1188,2492352,Private room,,San Francisco,,Downtown/Civic Center,1,0.0,1,1.0,,100.0,,2017-05-05 12:45:01.758249,37.78846,-122.412552,0101000020E610000090F98040679A5EC0221ADD41ECE44240
13563897,1188,25246098,Private room,,San Francisco,,Chinatown,32,4.5,2,1.0,,100.0,,2017-05-05 12:45:01.748142,37.794299,-122.408849,0101000020E61000002600FF942A9A5EC06D1FF296ABE54240
6494324,1188,12927605,Private room,,San Francisco,,Nob Hill,0,0.0,2,1.0,,100.0,,2017-05-05 12:45:01.740976,37.793311,-122.418644,0101000020E6100000AA2A3410CB9A5EC04E4700378BE54240
8227470,1188,3552455,Private room,,San Francisco,,Financial District,0,0.0,1,1.0,,100.0,,2017-05-05 12:45:01.732412,37.795181,-122.401524,0101000020E6100000C823B891B2995EC046B3B27DC8E54240
6869890,1188,6062921,Private room,,San Francisco,,Russian Hill,0,0.0,1,1.0,,100.0,,2017-05-05 12:45:01.729272,37.79756,-122.418903,0101000020E6100000904C874ECF9A5EC0834C327216E64240
10126869,1188,51970757,Private room,,San Francisco,,Russian Hill,0,0.0,2,1.0,,85.0,,2017-05-05 12:45:01.726689,37.797229,-122.412765,0101000020E6100000BDFBE3BD6A9A5EC01E3691990BE64240
825900,1188,2103954,Private room,,San Francisco,,Russian Hill,8,5.0,2,1.0,,100.0,,2017-05-05 12:45:00.529023,37.804839,-122.423022,0101000020E610000044DFDDCA129B5EC0CEC5DFF604E74240
9261272,1188,25825577,Private room,,San Francisco,,Nob Hill,23,4.5,5,1.0,,99.0,,2017-05-05 12:45:00.526087,37.789857,-122.416026,0101000020E61000004912842BA09A5EC022C2BF081AE54240
13343347,1188,43695771,Private room,,San Francisco,,Nob Hill,0,0.0,1,1.0,,100.0,,2017-05-05 12:45:00.521464,37.795303,-122.411213,0101000020E61000002AAC5450519A5EC091B41B7DCCE54240
8831030,1188,739914,Private room,,San Francisco,,Nob Hill,2,0.0,2,1.0,,100.0,,2017-05-05 12:45:00.517061,37.795316,-122.416249,0101000020E6100000887FD8D2A39A5EC026FE28EACCE54240
18157208,1188,6180567,Private room,,San Francisco,,Nob Hill,2,0.0,2,1.0,,100.0,,2017-05-05 12:45:00.514401,37.795058,-122.413168,0101000020E61000003DF03158719A5EC02A36E675C4E54240
13715857,1188,80139807,Private room,,San Francisco,,Pacific Heights,1,0.0,2,1.0,,90.0,,2017-05-05 12:45:00.511490,37.789383,-122.441633,0101000020E610000066F50EB7439C5EC05A828C800AE54240
850106,1188,4439004,Private room,,San Francisco,,Pacific Heights,0,0.0,2,1.0,,100.0,,2017-05-05 12:45:00.506288,37.795352,-122.437976,0101000020E6100000B51B7DCC079C5EC073672618CEE54240
16443034,1188,88017947,Private room,,San Francisco,,Nob Hill,4,4.5,2,1.0,,98.0,,2017-05-05 12:45:00.503433,37.793641,-122.417459,0101000020E6100000EF1AF4A5B79A5EC0E3E13D0796E54240
13082691,1188,72579502,Private room,,San Francisco,,Chinatown,1,0.0,1,1.0,,99.0,,2017-05-05 12:45:00.500658,37.792638,-122.404808,0101000020E6100000304AD05FE8995EC08EC8772975E54240
10948584,1188,9313026,Private room,,San Francisco,,Marina,0,0.0,3,1.0,,90.0,,2017-05-05 12:45:00.497705,37.799777,-122.428695,0101000020E61000005C3D27BD6F9B5EC0E78BBD175FE64240
4887587,1188,22931450,Private room,,San Francisco,,North Beach,39,4.5,2,1.0,,83.0,,2017-05-05 12:45:00.493621,37.798978,-122.406196,0101000020E610000006F1811DFF995EC09B1C3EE944E64240
467839,1188,109045,Private room,,San Francisco,,Western Addition,43,4.5,2,1.0,,100.0,,2017-05-05 12:45:00.490775,37.788811,-122.429409,0101000020E6100000EBE6E26F7B9B5EC0CFDC43C2F7E44240
3755730,1188,787947,Private room,,San Francisco,,Pacific Heights,4,4.5,1,1.0,,100.0,,2017-05-05 12:45:00.487789,37.78875,-122.443668,0101000020E61000000892770E659C5EC0295C8FC2F5E44240
15084163,1188,17879459,Private room,,San Francisco,,Pacific Heights,2,0.0,2,1.0,,100.0,,2017-05-05 12:45:00.485358,37.794374,-122.431003,0101000020E6100000965E9B8D959B5EC07765170CAEE54240
9497588,1188,22931450,Private room,,San Francisco,,North Beach,35,4.5,3,1.0,,99.0,,2017-05-05 12:45:00.482743,37.799136,-122.404436,0101000020E6100000CE548847E2995EC03387A4164AE64240
16944898,1188,19629774,Private room,,San Francisco,,Downtown/Civic Center,7,5.0,2,1.0,,99.0,,2017-05-05 12:45:00.480138,37.788404,-122.421368,0101000020E61000002EE57CB1F79A5EC08E041A6CEAE44240
15044111,1188,26714457,Private room,,San Francisco,,Nob Hill,0,0.0,2,1.0,,89.0,,2017-05-05 12:44:59.015675,37.795287,-122.420213,0101000020E6100000A91611C5E49A5EC08CF7E3F6CBE54240
9580380,1188,12331692,Private room,,San Francisco,,Pacific Heights,21,4.5,1,1.0,,100.0,,2017-05-05 12:44:59.012188,37.790997,-122.427755,0101000020E6100000D5EC8156609B5EC0F71DC3633FE54240
9696833,1188,50075311,Private room,,San Francisco,,Financial District,49,5.0,2,1.0,,99.0,,2017-05-05 12:44:59.009119,37.79585,-122.405007,0101000020E6100000ABE97AA2EB995EC0C442AD69DEE54240
1574848,1188,4106299,Private room,,San Francisco,,North Beach,18,4.5,2,1.0,,100.0,,2017-05-05 12:44:59.005721,37.801459,-122.40388,0101000020E61000008BE07F2BD9995EC0DD0A613596E64240
13914274,1188,6387175,Private room,,San Francisco,,Western Addition,0,0.0,2,1.0,,85.0,,2017-05-05 12:44:59.003009,37.788622,-122.42622,0101000020E6100000AC394030479B5EC0FB73D190F1E44240
9495318,1188,22931450,Private room,,San Francisco,,North Beach,10,5.0,2,1.0,,95.0,,2017-05-05 12:44:58.998106,37.799339,-122.406094,0101000020E61000008446B071FD995EC06CB587BD50E64240
16860979,1188,39767028,Private room,,San Francisco,,Nob Hill,0,0.0,2,1.0,,100.0,,2017-05-05 12:44:58.995411,37.79459,-122.41261,0101000020E61000002A00C633689A5EC044DD0720B5E54240
13997337,1188,13759047,Private room,,San Francisco,,Russian Hill,0,0.0,6,1.0,,82.0,,2017-05-05 12:44:58.992354,37.80093,-122.411911,0101000020E61000003677F4BF5C9A5EC05131CEDF84E64240
8558285,1188,34465144,Private room,,San Francisco,,Downtown/Civic Center,0,0.0,2,1.0,,94.0,,2017-05-05 12:44:58.989265,37.789182,-122.415366,0101000020E6100000B477465B959A5EC0C24B70EA03E54240
9494726,1188,22931450,Private room,,San Francisco,,North Beach,16,5.0,2,1.0,,95.0,,2017-05-05 12:44:58.985766,37.798732,-122.40408,0101000020E6100000EE3D5C72DC995EC06422A5D93CE64240
10075227,1188,274619,Private room,,San Francisco,,Marina,2,0.0,2,1.0,,100.0,,2017-05-05 12:44:58.982573,37.797355,-122.432391,0101000020E61000006C054D4BAC9B5EC0AB2688BA0FE64240
18545202,1188,45465607,Private room,,San Francisco,,Marina,0,0.0,1,1.0,,100.0,,2017-05-05 12:44:58.979796,37.801881,-122.4375,0101000020E610000000000000009C5EC053245F09A4E64240
8524509,1188,18348407,Private room,,San Francisco,,Downtown/Civic Center,42,5.0,2,1.0,,90.0,,2017-05-05 12:44:58.976823,37.78801,-122.419331,0101000020E6100000BCCCB051D69A5EC0E275FD82DDE44240
16202828,1188,1671567,Private room,,San Francisco,,Pacific Heights,0,0.0,2,1.0,,99.0,,2017-05-05 12:44:58.974097,37.792453,-122.434269,0101000020E6100000AA2A3410CB9B5EC0FD4E93196FE54240
14053493,1188,123142,Private room,,San Francisco,,Nob Hill,0,0.0,2,1.0,,95.0,,2017-05-05 12:44:57.319049,37.789748,-122.417942,0101000020E6100000FD67CD8FBF9A5EC06C0A647616E54240
12973475,1188,14424839,Private room,,San Francisco,,Russian Hill,10,4.5,2,1.0,,92.0,,2017-05-05 12:44:57.316154,37.801125,-122.416805,0101000020E6100000CBF3E0EEAC9A5EC0068195438BE64240
10888291,1188,56423403,Private room,,San Francisco,,North Beach,3,5.0,2,1.0,,99.0,,2017-05-05 12:44:57.311680,37.804337,-122.411634,0101000020E6100000FDFA2136589A5EC03BFBCA83F4E64240
14650585,1188,39766983,Private room,,San Francisco,,Russian Hill,6,4.5,2,1.0,,100.0,,2017-05-05 12:44:57.309008,37.799146,-122.41999,0101000020E610000069A9BC1DE19A5EC0575D876A4AE64240
258873,1188,1360620,Private room,,San Francisco,,North Beach,260,4.5,2,1.0,,89.0,,2017-05-05 12:44:57.306308,37.801335,-122.407138,0101000020E61000005EBD8A8C0E9A5EC0F111312592E64240
4052680,1188,1794065,Private room,,San Francisco,,Pacific Heights,0,0.0,2,1.0,,90.0,,2017-05-05 12:44:57.301338,37.792224,-122.427905,0101000020E6100000DF32A7CB629B5EC09B8D959867E54240
17172909,1188,24385607,Private room,,San Francisco,,Nob Hill,0,0.0,2,1.0,,99.0,,2017-05-05 12:44:57.295337,37.790362,-122.414118,0101000020E6100000D6ABC8E8809A5EC02600FF942AE54240
8776392,1188,564610,Private room,,San Francisco,,Western Addition,1,0.0,1,1.0,,90.0,,2017-05-05 12:44:57.292594,37.789877,-122.425056,0101000020E6100000FDBD141E349B5EC0696E85B01AE54240
12982866,1188,874040,Private room,,San Francisco,,North Beach,0,0.0,2,1.0,,89.0,,2017-05-05 12:44:57.284890,37.803085,-122.412821,0101000020E61000008786C5A86B9A5EC03F74417DCBE64240
3710477,1188,18931129,Private room,,San Francisco,,Nob Hill,3,4.5,2,1.0,,95.0,,2017-05-05 12:44:57.281555,37.790434,-122.418895,0101000020E61000004F5DF92CCF9A5EC0BFD2F9F02CE54240
11553658,1188,10436191,Private room,,San Francisco,,North Beach,0,0.0,2,1.0,,84.0,,2017-05-05 12:44:57.273135,37.801854,-122.406938,0101000020E6100000FA5FAE450B9A5EC05915E126A3E64240
4887475,1188,22931450,Private room,,San Francisco,,North Beach,25,4.5,2,1.0,,83.0,,2017-05-05 12:44:56.090242,37.798721,-122.404122,0101000020E610000006668522DD995EC070D05E7D3CE64240
4430996,1188,22931450,Private room,,San Francisco,,North Beach,35,4.5,2,1.0,,95.0,,2017-05-05 12:44:56.085948,37.798748,-122.40544,0101000020E6100000601F9DBAF2995EC06ADFDC5F3DE64240
14793549,1188,20566753,Private room,,San Francisco,,Marina,32,4.5,3,1.0,,85.0,,2017-05-05 12:44:56.077225,37.800194,-122.426821,0101000020E6100000BF0F0709519B5EC04B3ACAC16CE64240
9906353,1188,37797117,Private room,,San Francisco,,North Beach,2,0.0,1,1.0,,95.0,,2017-05-05 12:44:56.073868,37.799973,-122.407049,0101000020E6100000A6B73F170D9A5EC06D57E88365E64240
748211,1188,3928914,Private room,,San Francisco,,Chinatown,5,5.0,2,1.0,,85.0,,2017-05-05 12:44:56.058991,37.790693,-122.40854,0101000020E6100000E7C6F484259A5EC08B16A06D35E54240
9256418,1188,35091002,Private room,,San Francisco,,Pacific Heights,3,5.0,2,1.0,,95.0,,2017-05-05 12:44:56.051456,37.796869,-122.42815,0101000020E610000013F241CF669B5EC01E19ABCDFFE54240
17501014,1188,39663709,Private room,,San Francisco,,Pacific Heights,0,0.0,1,1.0,,100.0,,2017-05-05 12:44:56.048887,37.791183,-122.43874,0101000020E61000009CDCEF50149C5EC059130B7C45E54240
1703662,1188,8994177,Private room,,San Francisco,,Pacific Heights,48,5.0,2,1.0,,85.0,,2017-05-05 12:44:56.032717,37.790232,-122.441013,0101000020E61000001807978E399C5EC058207A5226E54240
17641299,1188,120003095,Private room,,San Francisco,,Nob Hill,3,5.0,1,1.0,,82.0,,2017-05-05 12:44:54.544555,37.795748,-122.417584,0101000020E61000004ED53DB2B99A5EC0C0ED0912DBE54240
18509661,1188,71122356,Private room,,San Francisco,,Nob Hill,0,0.0,1,1.0,,90.0,,2017-05-05 12:44:54.541941,37.796488,-122.413029,0101000020E61000002CD32F116F9A5EC006D49B51F3E54240
2374370,1188,1924599,Private room,,San Francisco,,Western Addition,217,5.0,3,1.0,,99.0,,2017-05-05 12:44:54.537891,37.787841,-122.430822,0101000020E61000006E197096929B5EC056B950F9D7E44240
17045824,1188,503845,Private room,,San Francisco,,Downtown/Civic Center,3,5.0,2,1.0,,90.0,,2017-05-05 12:44:54.527411,37.787786,-122.413529,0101000020E6100000A5BC5642779A5EC0921FF12BD6E44240
25927,1188,109045,Private room,,San Francisco,,Western Addition,40,4.5,2,1.0,,95.0,,2017-05-05 12:44:54.524216,37.788947,-122.430306,0101000020E610000072512D228A9B5EC07FA31D37FCE44240
17892826,1188,47332498,Private room,,San Francisco,,Western Addition,2,0.0,2,1.0,,90.0,,2017-05-05 12:44:54.521532,37.789043,-122.424061,0101000020E610000094A0BFD0239B5EC0A1116C5CFFE44240
315479,1188,1569866,Private room,,San Francisco,,Russian Hill,11,5.0,5,1.0,,85.0,,2017-05-05 12:44:54.518681,37.798225,-122.40935,0101000020E610000087A757CA329A5EC0C0EC9E3C2CE64240
18379243,1188,2120732,Private room,,San Francisco,,Downtown/Civic Center,3,5.0,2,1.0,,99.0,,2017-05-05 12:44:54.514511,37.788022,-122.419784,0101000020E610000095D8B5BDDD9A5EC0A643A7E7DDE44240
10836945,1188,56120149,Private room,,San Francisco,,Downtown/Civic Center,0,0.0,2,1.0,,90.0,,2017-05-05 12:44:54.511505,37.788281,-122.41461,0101000020E61000000DA661F8889A5EC072874D64E6E44240
3563321,1188,1025253,Private room,,San Francisco,,Marina,13,5.0,2,1.0,,90.0,,2017-05-05 12:44:54.497300,37.800305,-122.428655,0101000020E6100000159161156F9B5EC0A3E9EC6470E64240
17699982,1188,11127186,Private room,,San Francisco,,Marina,0,0.0,2,1.0,,100.0,,2017-05-05 12:44:53.120429,37.804643,-122.443893,0101000020E6100000187B2FBE689C5EC048FAB48AFEE64240
52713,1188,244235,Private room,,San Francisco,,Nob Hill,159,4.5,1,1.0,,99.0,,2017-05-05 12:44:53.117612,37.796668,-122.412717,0101000020E6100000356090F4699A5EC086E28E37F9E54240
15434512,1188,8305438,Private room,,San Francisco,,Marina,1,0.0,2,1.0,,94.0,,2017-05-05 12:44:51.659695,37.798591,-122.43428,0101000020E6100000A453573ECB9B5EC0A2F0D93A38E64240
884770,1188,4687340,Private room,,San Francisco,,Russian Hill,108,4.5,1,1.0,,89.0,,2017-05-05 12:44:51.638184,37.803167,-122.418407,0101000020E6100000B85A272EC79A5EC0FC1C1F2DCEE64240
13240550,1188,14542959,Private room,,San Francisco,,Lakeshore,20,5.0,3,1.0,,90.0,,2017-05-05 12:44:48.514038,37.7165,-122.473155,0101000020E610000017BCE82B489E5EC0C1CAA145B6DB4240
